id,cloud provider,Total Ram,Total CPU,Total Disk Space (GB),Cpu Utilization,Network Latency (milliseconds),Cost per Day ($),Average IOPS,classification
403a11d8-e0e2-4abd-a5ca-5c96245705e2,On-prem,1,1,8,79.26,100,6.48,771,optimal
310be87c-c8e5-4601-aa6f-4b623edc96fb,GCP,4,1,8,57.24,103,14.16,730,underutilized
08635218-7aff-44ca-86b6-374856bec24a,AWS,8,1,8,88.19,141,22.25,874,overutilized
f7462d40-41c0-49b6-a68b-8e541f23e8b0,AWS,2,1,8,76.44,80,10.14,680,optimal
9c7b4cbd-fead-4732-9e49-77f195b1f889,GCP,8,2,8,93.55,77,24.36,889,overutilized
a1bb7bad-ca47-4bea-a797-5981bade453c,AWS,8,1,8,59.57,126,22.32,786,underutilized
82a8a319-03e6-4957-9027-dbc717255cab,GCP,16,4,16,96.66,43,44.87,955,overutilized
0f557ff7-78db-4276-9ab9-b53734da0ff2,On-prem,32,16,16,57.54,280,81.1,989,underutilized
6281a4d9-6fc9-48f7-ae25-e2dc9e765615,GCP,2,1,8,46.04,91,10.1,659,underutilized
b78010e7-2ca1-49e9-bf07-2591743baf63,GCP,64,16,32,80.83,53,166.53,1513,overutilized
93b592e3-8a48-4abb-8fd9-8b9be6877744,GCP,1,1,8,90.26,144,8.16,737,overutilized
e7788c4c-247d-4282-931d-0442c230577c,On-prem,8,2,8,65.67,143,19.44,847,optimal
985ff0d2-1e55-4ed6-8c25-312f887e90d4,On-prem,16,4,16,79.94,211,35.84,1044,optimal
36d23e2a-00b8-4dea-8274-c979580fbabe,AWS,4,1,8,83.46,114,14.19,853,overutilized
1fd71678-76cb-41f0-ba4e-0b943fd1ff34,AWS,4,2,8,63.48,143,16.25,909,overutilized
31ab1256-ee62-4af6-83a7-436ac2a8a655,GCP,16,4,16,55.21,63,44.69,1131,underutilized
4dcdf1a0-3db3-47d1-be9b-24221ba1ffed,AWS,2,1,8,84.87,81,10.15,735,overutilized
bd34e6e6-fbdb-4a65-8ccf-0397f9b1191b,GCP,16,4,16,67.2,131,44.73,805,optimal
dd46d0a0-816a-4a09-9c7c-d6dd8f9fb946,AWS,2,1,8,63.91,103,10.19,794,optimal
6a7ed3f9-f5ee-4358-a517-bf4b79135105,AWS,1,1,8,41.85,137,8.16,954,underutilized
c299884e-3222-411e-b066-da87830f8a2d,AWS,32,16,16,73.25,81,101.26,952,optimal
6e02253b-9b5a-4aec-ab8c-f5d3b23fb5a6,GCP,2,1,8,52.12,43,10.11,775,underutilized
73658631-a3d1-45a7-a565-b3d044b1a3bf,On-prem,4,1,8,82.4,236,11.39,686,overutilized
2750f41a-e75c-4fbc-83b3-0e6fbad28a34,On-prem,8,2,8,82.5,162,19.5,896,overutilized
96f21282-4062-4b8a-91da-69553654410d,AWS,8,1,8,53.92,51,22.24,1007,underutilized
bfc8647b-ef78-470c-94f9-826be3a2c393,GCP,8,2,8,51.62,95,24.44,919,underutilized
9836554d-914f-46e3-a976-c4517e7e47fa,AWS,1,1,8,74.87,118,8.16,826,optimal
7f0f0c8e-fd13-4cee-97d6-88a9fe55cd7b,AWS,8,1,8,84.52,70,22.43,938,overutilized
33857323-de12-4da1-9259-c87dbf6dfffa,On-prem,32,16,16,43.03,64,81.59,1286,underutilized
9d81d61a-062b-41ec-8574-3f2a72af0afe,AWS,4,1,8,54.03,115,14.28,888,underutilized
6fbc685a-0635-4e13-9fa9-9bd0a23030ab,AWS,64,16,32,84.49,57,166.89,1214,overutilized
89630096-6cfc-4a59-aef6-47096af4fdbd,AWS,64,16,32,57.28,121,165.93,1457,underutilized
05682f76-d7f1-4535-b7a6-ec2af45cc89f,On-prem,2,1,8,60.64,231,8.14,861,optimal
d696a600-c895-4f4d-9469-c4748b380e16,GCP,64,16,32,96.93,66,166.24,1588,overutilized
90423083-a4d4-48cf-8720-ecc27505ed0c,AWS,32,16,16,76.67,140,101.53,1184,optimal
ce49b4d9-3521-4518-b93e-3d561895be8a,AWS,1,1,8,63.36,129,8.15,872,optimal
7015f4ac-71fa-4dc0-9366-6ee60eb847a9,GCP,4,2,8,67.24,42,16.18,853,optimal
f17d702b-a7b9-4281-a07e-5c52a2167c5d,GCP,32,16,16,43.72,107,101.77,1232,underutilized
7cc67ca4-25d1-454d-86ec-ba21ade69399,GCP,64,16,32,58.67,62,166.61,1726,overutilized
ca7506ba-89b5-48d3-85cc-4931eae227a5,On-prem,32,16,16,74.87,162,81.44,1080,optimal
f1a1db6f-ff25-4445-8781-3e4337c2e625,AWS,1,1,8,93.57,93,8.12,839,overutilized
ba4d99d3-3aa2-4413-9c3a-33370386c773,GCP,2,1,8,53.32,139,10.12,903,underutilized
c843859e-acf6-446d-aa12-8f18d8b725a5,On-prem,2,1,8,62.82,266,8.16,941,optimal
b05491c9-4cc8-458b-b44b-8bf7348bd6e7,On-prem,2,1,8,61.39,212,8.14,757,optimal
5c34f7ac-e9a8-40ce-8eb4-dd40f17dccaa,GCP,8,2,8,62.89,45,24.35,893,optimal
20bdffad-f751-44d9-b70d-a5b2a7719e9a,GCP,4,1,8,52.04,108,14.27,775,underutilized
b4b7f687-8206-4c88-b0db-e1d7917cf94b,AWS,4,1,8,73.3,87,14.23,998,optimal
43651038-80b5-431f-b1ba-19712d6a3a10,GCP,64,16,32,81.7,136,166.44,1689,overutilized
eeaffa6a-4cb7-472b-ae63-abef29ad148d,AWS,2,1,8,46.54,144,10.19,867,overutilized
8dc8baf0-a5f8-489f-bdff-7c465858f964,AWS,8,2,8,58.13,123,24.39,990,underutilized
0e4d1906-3c90-4775-a19b-78953291634a,On-prem,64,16,32,44.36,242,132.67,1581,underutilized
9c77f0ce-5824-4256-bc82-8212243eea6b,GCP,32,16,16,54.29,104,101.67,1333,underutilized
edcb8933-a3b6-48d8-ac34-fa4fbef44c49,AWS,4,2,8,69.11,91,16.19,900,optimal
7b3abb2c-ec1f-4c8e-b36e-e0fc8de994c1,GCP,8,2,8,40.31,75,24.44,988,underutilized
282e185d-4621-413e-8a3f-d622bd2b9204,GCP,8,1,8,62.55,56,22.37,886,optimal
6bf69217-6e3e-4a01-8d7c-95a24bb0ced1,AWS,32,16,16,58,120,101.51,917,underutilized
b2255545-3c67-40cc-b417-d09e891ec369,AWS,8,2,8,65.67,46,24.48,909,optimal
cd6bce10-3ac1-4ce4-89de-ab1f15794701,AWS,64,16,32,49.63,118,165.81,1597,underutilized
08d3a6fd-2282-4a21-b5d7-cc14fdf14afc,GCP,2,1,8,72.57,50,10.16,915,optimal
5de1e1b0-1b9d-4870-98ef-55b3da0e6196,GCP,16,8,16,71.49,88,52.68,1154,optimal
9aa0069c-040a-4efa-93d2-4483b4471673,GCP,64,16,32,96.78,116,166.5,1483,overutilized
1f51fb54-572c-499a-9c92-3113e44a6b03,On-prem,8,2,8,44.87,247,19.45,833,underutilized
6f3549d4-96fd-4f87-af3e-d9d30b78ae63,On-prem,64,16,32,73.08,131,132.61,1209,optimal
0d279f7a-a089-4cb2-a942-94dc1bf14352,AWS,16,8,16,75.12,94,52.53,1116,optimal
912804f5-77b9-493f-9655-8cfbf7e7a981,GCP,2,1,8,64.94,103,10.15,961,optimal
82a8a05f-eb82-4838-8146-9631d59acbaa,GCP,32,16,16,82.95,72,101.19,1101,overutilized
0263268c-a0ff-4ccf-bb78-61746ff5aa41,GCP,8,2,8,61.16,67,24.47,755,optimal
567f8d64-2336-4767-a018-c509645e5005,GCP,2,1,8,62.24,55,10.14,760,optimal
91b6b676-a44b-4437-b38e-bdedc107ea86,AWS,1,1,8,68.17,144,8.16,813,overutilized
4bf1799d-9972-4007-8d98-f9b0473e9487,AWS,8,2,8,64.23,119,24.34,970,optimal
325e6d77-638c-4791-8e59-500796d73060,GCP,16,4,16,56.82,115,44.52,854,underutilized
809cfa84-060d-4657-b854-d42acc70c7ce,On-prem,4,2,8,95.31,101,12.97,956,overutilized
67e112ac-8389-4f89-94ed-a0afca67bb36,On-prem,64,16,32,58.53,57,132.71,1249,underutilized
20dec6cf-a37f-4382-a6c1-d825ecf424bd,On-prem,64,16,32,96.95,180,133.36,1587,overutilized
6a619624-171f-442d-8d2c-79b6a08652e0,AWS,32,16,16,58.51,80,101.49,1317,underutilized
6f5877f6-3d03-42be-96b5-868053dc6e42,AWS,32,16,16,87.8,100,101.05,1171,overutilized
6a03be70-0c78-4f0e-9374-6a35095246a9,AWS,4,1,8,68.78,65,14.26,924,optimal
9c1fbf2d-8cd3-4254-adae-65a9db5b96fa,AWS,8,1,8,55.28,45,22.36,925,underutilized
fa24acdb-fcd0-4c82-88de-96d422f37f8c,AWS,32,16,16,47.35,145,101.91,1099,overutilized
df2090ac-cfa3-47b0-a52c-c66774816a0e,On-prem,2,1,8,83.86,212,8.14,859,overutilized
e61035da-15e4-4991-a69e-987f1a8b799a,AWS,8,1,8,81.86,99,22.36,817,overutilized
6d076019-c0a0-4280-b634-47865e980310,AWS,32,16,16,67.68,105,101.93,1353,optimal
6ea48558-c011-45ef-ba37-4f4dd7177a8b,GCP,16,4,16,68.09,114,44.62,950,optimal
c4d5decc-0178-47d8-b485-e5ed5b2da7c0,On-prem,64,16,32,70.91,92,133.62,1671,optimal
9553920a-d681-4bb1-9dbf-746ca23a2c15,On-prem,64,16,32,50.2,223,132.94,1565,underutilized
ad2da5f8-0802-4094-b607-5cac6aa5ec5e,On-prem,64,16,32,93.32,164,132.69,1492,overutilized
84757196-24dd-4903-b8bb-88b690fa7f30,On-prem,1,1,8,71.89,259,6.47,890,optimal
7b12f0cd-6b3d-47a8-9704-4e776797826e,AWS,32,16,16,79.74,90,101.02,1120,optimal
a271b08f-1aef-44c8-a63c-a793d6f4621e,On-prem,2,1,8,40.56,103,8.11,910,underutilized
301e4f17-fdcf-4416-87a2-cecb22fba7ba,On-prem,32,16,16,80.85,151,81.25,1090,overutilized
80bbd247-a0b2-411f-a9cf-bbf5c6009b0c,GCP,8,1,8,90.89,124,22.43,943,overutilized
8687b654-cf65-480c-bf61-eadf943bf16c,GCP,1,1,8,92.18,93,8.15,880,overutilized
eb115130-0285-4568-8f61-84379899d33b,On-prem,8,1,8,77.15,108,17.95,839,optimal
c55efd4c-077e-4e38-9ace-6a4376024b6a,GCP,64,16,32,84.18,44,166.32,1626,overutilized
7fd57051-02ac-49d8-84f6-7848e9a2131d,AWS,32,16,16,62.31,138,101.24,1264,optimal
070f7351-e2a6-46c8-8a13-cbc90ca0777d,On-prem,8,2,8,40.08,151,19.44,884,underutilized
efe2465f-9cfd-4144-8450-d784a01a280d,GCP,2,1,8,79.06,69,10.15,652,optimal
553fb91f-3b58-45bf-a6f3-7dcefaafbe2c,AWS,2,1,8,93.97,55,10.17,953,overutilized
d80eace8-b688-49bb-a3ca-e6927490fb77,AWS,64,16,32,49.96,67,166.88,1534,underutilized
86f58532-fd47-41ee-ab5a-bf5b0bbbfe73,GCP,16,8,16,63.15,64,52.68,1078,optimal
7d9e0969-6d18-4bda-9880-4bc3031a4f22,AWS,64,16,32,89.2,48,165.8,1788,overutilized
ec665868-071f-46ce-988d-b9c3bf33f2f8,AWS,8,2,8,53.95,150,24.26,1030,overutilized
3cedf49b-5921-4658-9de7-3cbdae256937,GCP,32,16,16,46.82,125,101.64,1130,underutilized
89d88243-680d-4697-ad98-10c5b2c6d9e8,AWS,16,4,16,54.87,96,44.84,1141,underutilized
a5753aa8-300c-41a6-8f7f-8d78f7798bce,AWS,2,1,8,66.09,88,10.13,764,optimal
91fc12f0-c976-47e9-ae59-11f18b4bb7c0,On-prem,4,1,8,93.65,110,11.38,876,overutilized
72136c9a-34ee-4f88-9ba4-5391c51b66bf,On-prem,8,1,8,41.02,192,17.8,1033,underutilized
dd03551a-c673-4435-840e-fb0d7ed0e7cf,AWS,8,1,8,49.78,83,22.35,856,underutilized
5dcf828a-7ff1-4c74-9385-802ad647e1db,AWS,8,1,8,68.88,102,22.44,892,optimal
c4d4ae21-ab9b-4f13-9b1f-74f2cacbfc4c,AWS,2,1,8,82.72,93,10.19,774,overutilized
fb6fcea8-c80d-4bc3-a959-77c524e9765a,GCP,8,2,8,56.48,102,24.29,868,underutilized
45827bc4-78cc-44bb-b16d-85c9b6968a36,AWS,2,1,8,82.01,74,10.1,830,overutilized
a4ca27a2-a463-4641-88a0-5aa0103471e7,GCP,8,1,8,54.83,131,22.35,895,underutilized
88de8b95-2589-4182-a840-fbbf6156d072,GCP,1,1,8,50.79,96,8.15,871,underutilized
effa7b34-71f1-4d79-9589-af797ef9b0e7,AWS,2,1,8,94.74,86,10.18,811,overutilized
0bbae038-3ddf-4296-9471-b8808b61e159,On-prem,32,16,16,87.84,256,81.12,1218,overutilized
ed734083-33c3-4ca9-9753-eb89585556a3,GCP,16,4,16,79.47,69,44.8,1016,optimal
dc1ad4b2-5380-4516-a689-2a46577cd8a0,AWS,64,16,32,52.76,82,166.68,1510,underutilized
d9baa9db-fdf7-4f00-9c52-1566f74d9cf2,AWS,8,2,8,62.81,41,24.37,967,optimal
116ee181-15b3-42d7-94c4-a5fe85117b92,AWS,64,16,32,72.67,107,165.95,1588,optimal
d3b8a65f-302d-4f56-9dd3-536cb8c893d2,GCP,32,16,16,69.15,113,101.26,1186,optimal
39298534-2eeb-4319-9f2f-7bab0c98b558,GCP,8,1,8,56.49,143,22.35,956,overutilized
7f18acdb-e2dd-4a46-916e-91b79127b42f,On-prem,32,16,16,46.2,159,81.19,1015,underutilized
b9ccd850-601e-4f07-86e8-a78cf5a1018c,GCP,1,1,8,43.1,60,8.14,805,underutilized
cd6ff1f5-074d-482d-b324-e860a0024664,On-prem,4,2,8,78.58,103,13.04,853,optimal
5e94baba-d68d-4eaa-a101-c27b7f4842af,AWS,1,1,8,69.63,129,8.15,927,optimal
8d350cfe-8eae-413d-9b80-8ccca5de05ad,AWS,2,1,8,85.62,77,10.18,683,overutilized
6d7c25eb-c032-4bce-b0c0-3934c5c5a011,GCP,32,16,16,54.59,119,101.67,1128,underutilized
76990f5f-82e1-4db1-a1f5-7afc5aa9f0d0,On-prem,64,16,32,90.32,257,133.47,1511,overutilized
c93ecfdd-ecbd-47ec-a4a2-9c02887a3ec2,On-prem,4,1,8,76.97,284,11.39,815,overutilized
6028d10f-1251-4348-9b5d-0622cc4b5c1f,AWS,2,1,8,67.08,67,10.11,934,optimal
78562fad-f181-493b-980b-45cf595c2c51,AWS,8,2,8,49.91,128,24.37,836,underutilized
033ba116-abdf-4363-bd2a-8eab9e25382b,AWS,1,1,8,95.07,125,8.12,939,overutilized
06e4068e-0cb2-4dca-bea5-009169f43dcb,On-prem,2,1,8,97.68,98,8.1,715,overutilized
eb4b07dd-e00b-4cbc-aba9-0e29d212c10a,AWS,16,4,16,52.28,115,44.74,809,underutilized
5397870c-35a4-44ab-aa40-a06651c3c7a8,On-prem,32,16,16,79.44,288,81.37,1078,overutilized
70590e20-d0ab-4c70-9ec4-76b27ce04a1f,GCP,16,8,16,85.78,71,52.67,942,overutilized
26c63ab0-6cbc-45fe-a8cf-5ca7085607dd,AWS,2,1,8,84.57,137,10.18,927,overutilized
cbf79107-b456-4acf-8920-7945d5326cbf,GCP,16,8,16,90.02,122,52.54,809,overutilized
199fd35b-e598-4728-8cba-064320e96cc4,AWS,4,1,8,49.24,82,14.16,742,underutilized
67b2860f-1702-452e-81f9-d1cb6c8dad1c,AWS,1,1,8,66.4,138,8.12,849,optimal
cf87852e-14a1-4b88-a16e-8482dc32789d,AWS,2,1,8,44.12,44,10.14,804,underutilized
4fb42d4a-ca23-49c3-819a-b85c2532b263,AWS,2,1,8,42.01,92,10.19,756,underutilized
fe645413-8127-4310-bd43-46fa13e31aa6,GCP,2,1,8,63.98,58,10.11,913,optimal
8379c015-81b3-4f25-85d2-1f934d665b6d,On-prem,4,1,8,50.39,127,11.37,883,underutilized
aa1740ba-3a09-41d2-9a86-0fb6031bd809,AWS,1,1,8,52.78,59,8.1,828,underutilized
46274961-64d8-48cd-a184-d59cf79709ac,GCP,1,1,8,65.99,92,8.12,854,optimal
bcc13313-5b24-44da-92eb-75f4d257ed7f,AWS,1,1,8,41.24,80,8.08,887,underutilized
67c30363-5b72-41c5-9cb6-d9f24ce38e5e,AWS,8,1,8,68.63,77,22.25,1034,optimal
308cba8c-990a-45fc-9ee6-f650d9e36730,On-prem,32,16,16,81.66,188,81.12,1224,overutilized
5d0daf57-2955-48fc-86b5-4f7fae5b815f,AWS,64,16,32,57.79,112,166.93,1708,overutilized
e583771d-f0dc-4609-8cd6-2361b3c12f8b,On-prem,4,1,8,97.24,70,11.33,784,overutilized
4447753c-b29e-4f71-b935-f899783822ee,AWS,2,1,8,81.23,123,10.13,951,overutilized
23caa543-48ba-49d3-8878-3577d022fa1c,On-prem,8,1,8,44.2,211,17.84,817,underutilized
28db0ae8-9bc9-4759-af43-774718dbfaa3,On-prem,16,4,16,71.08,193,35.82,1134,optimal
5102ef91-ad10-488c-803b-28ebf1da4ee4,AWS,4,2,8,90.25,45,16.2,865,overutilized
c0c03a0d-a001-4291-ba62-7ef394819754,GCP,8,1,8,60.54,134,22.23,1026,optimal
01dc3737-df4f-43f6-b9a1-9be7315c0f6f,AWS,8,2,8,94.14,48,24.27,820,overutilized
323e57c6-585b-490e-b8c6-84a277649709,AWS,32,16,16,55.25,108,101.41,1062,underutilized
77cb8936-186d-4cd7-a9ba-202630327e50,AWS,1,1,8,91.36,69,8.13,644,overutilized
c467b815-a82b-498d-a5e9-fcadbb39ad70,GCP,64,16,32,83.53,138,166.63,1641,overutilized
737bbb8c-107f-490c-839b-a514a91739fc,On-prem,32,16,16,53.55,288,80.86,920,overutilized
5a0ed7e7-81b2-4132-bb3d-75f7669f0e93,AWS,16,4,16,48.07,131,44.58,952,underutilized
3562c5e4-22a4-4328-a286-bf4ba732db7d,AWS,2,1,8,86.58,81,10.17,937,overutilized
092292ed-ca23-4455-b0dc-dfa738bbe25a,AWS,64,16,32,73.09,44,166.46,1515,optimal
ba9838d2-7fbe-40a0-a115-fa518957c2f0,GCP,1,1,8,61.78,53,8.12,731,optimal
05e486dd-7307-4314-9d1b-714684ba0aca,AWS,32,16,16,48.67,46,101.07,1013,underutilized
97db9a62-f5f9-4532-83c8-9637a75b7d78,On-prem,16,4,16,81.61,112,35.75,1120,overutilized
1cfedf71-ab59-417c-b24d-667e6f83823f,GCP,64,16,32,88.65,117,166.91,1252,overutilized
b06ae16a-41c9-47c4-8943-4b42717f4cae,On-prem,64,16,32,84.13,113,133.31,1353,overutilized
68d306b4-a782-405e-a70d-e041723a46a7,AWS,16,8,16,81.21,105,52.81,1148,overutilized
a34a6570-b41b-421a-beeb-97d8f086b146,GCP,64,16,32,54.63,128,166.45,1268,underutilized
44384260-6e29-4f8b-b6a2-c039c87461e5,On-prem,16,4,16,52.53,62,35.6,841,underutilized
598c69c9-e571-45c9-b19b-9d33f6981dae,On-prem,1,1,8,96.57,162,6.49,693,overutilized
423100af-0a76-42de-9504-138b2345bad1,AWS,1,1,8,47.88,50,8.13,713,underutilized
5f0db0f0-f421-4812-8372-65086a591e87,GCP,2,1,8,40.92,87,10.14,804,underutilized
6a5a8358-ba9e-43d3-87fa-753e5cbb5c2a,AWS,64,16,32,51.47,95,166.76,1514,underutilized
98769bf1-59ac-45fb-9417-d3cd8699768c,On-prem,64,16,32,50.62,274,132.55,1722,overutilized
4d42b5be-aa37-4113-bb0b-898defa2f5ee,GCP,64,16,32,49.99,101,165.76,1675,underutilized
84f1bb08-1f16-42c2-a1e0-b7966c823ecc,GCP,1,1,8,86.62,101,8.14,845,overutilized
74f74341-65fa-493c-b4ad-728d514c20f9,AWS,32,16,16,89.54,42,101.99,1124,overutilized
08a414e0-f88c-47be-bf94-c96e590295c2,GCP,2,1,8,90.64,148,10.12,693,overutilized
a4c4fa82-36dd-41d5-aa23-204ba6d12577,AWS,64,16,32,50.57,45,165.98,1318,underutilized
e3052240-e464-4f4d-8a81-a70afd7cf9d3,GCP,32,16,16,63.6,52,101.24,1264,optimal
7c99399c-9893-4cf1-8e5e-34123d60f666,GCP,8,1,8,62.13,59,22.44,791,optimal
7893c625-7781-4eac-831e-2e1d2ee3ffea,On-prem,2,1,8,79.25,170,8.12,841,optimal
c6e21300-c9d1-4e32-b5fe-1b036fc209d3,AWS,4,2,8,88.24,60,16.3,906,overutilized
a779875d-7ec8-45a5-b732-86dfc45d8f82,AWS,16,8,16,65.49,79,53.02,1107,optimal
52625584-9e9b-4191-b35c-f4d6982013cf,GCP,16,8,16,81.12,125,52.81,973,overutilized
7dd92e82-8b34-43c8-af34-7f0580ef6bfd,AWS,4,1,8,59.81,137,14.18,930,underutilized
73b498a7-ad64-44ac-b6e5-ac124df27d4e,On-prem,8,2,8,83.85,169,19.48,982,overutilized
e02226b2-a524-4295-b36a-5397dc904ecc,GCP,1,1,8,97.49,134,8.1,949,overutilized
a144a86a-2987-463a-aa23-22cd18587c78,AWS,32,16,16,73.65,121,101.4,1045,optimal
cabd6086-1da9-45d8-af27-42fe01dfd54e,AWS,4,2,8,92.84,125,16.27,913,overutilized
0025752a-9801-4c2a-bad2-ae9afd98e60f,AWS,32,16,16,76.33,79,101.75,1242,optimal
a7363c40-5867-429d-a7fd-fa883567513a,On-prem,2,1,8,60.91,228,8.16,902,optimal
82e35d8e-b077-4f79-91cb-04c10ec2764b,AWS,64,16,32,79.44,135,166.43,1390,optimal
68610fc4-f1f8-440f-99d6-a1802bba87d2,AWS,32,16,16,61.98,137,101.35,1009,optimal
356420ae-3c7c-4df8-b5bc-0c2461b4a7df,GCP,64,16,32,42.95,142,166.03,1425,overutilized
2f8336cf-bbd1-4381-a2a2-e5b18b2199b3,On-prem,64,16,32,61.08,104,133.68,1688,optimal
f5610fb3-07a6-4664-8f9a-23350a7da171,On-prem,2,1,8,71.04,295,8.08,735,overutilized
2a447f14-aa34-4473-bf40-3937ad6eb888,GCP,64,16,32,72.86,83,167.07,1285,optimal
e869aa16-32fc-4be2-8a0c-c65e79d5e884,GCP,16,4,16,56.85,128,44.5,1144,underutilized
49a2a0fa-ee68-41a9-8d5f-897ec2dd1487,On-prem,16,4,16,68.49,200,35.75,937,optimal
2ff5a2bd-bbbc-4b61-b665-eaeb9511a613,On-prem,8,1,8,65.97,299,17.78,729,overutilized
17fb2b39-e4d7-4640-a95f-d2c42ddbe896,GCP,1,1,8,47.85,134,8.12,710,underutilized
fee0620f-b810-496b-b8d2-7ef40f76e9ad,GCP,16,8,16,77.07,61,52.64,807,optimal
e855d00d-241c-421e-b131-f8cdeb215992,AWS,4,1,8,82.44,79,14.14,841,overutilized
eb0e6e05-7c41-4837-bd25-8038775ef33a,On-prem,64,16,32,44.94,212,132.61,1227,underutilized
647d912f-6a80-4889-a284-a86a2d338e0e,AWS,1,1,8,82.35,55,8.1,687,overutilized
57a05d58-f066-4afa-96ba-61c399733a14,AWS,64,16,32,61.95,117,166.97,1756,overutilized
3a1b6447-de55-46ca-8ac5-fb2295f20091,AWS,32,16,16,50.33,135,101.58,1109,underutilized
4c054a06-11fb-4f76-a0ba-a0bddb6ac673,AWS,16,4,16,78.4,109,44.8,1145,optimal
3612ff04-248e-4e11-bb42-1cde5d829411,GCP,1,1,8,66.22,145,8.09,791,overutilized
b163f2d2-8e97-4f4d-bb40-eaf0bff66d9c,AWS,8,1,8,67.26,132,22.23,809,optimal
1df94cfa-8eb4-4287-bf90-4fea2cfbef2d,On-prem,4,2,8,64.14,147,13.05,708,optimal
d2244b9b-42e2-4ca3-8009-2892981c4640,AWS,1,1,8,76.07,123,8.14,679,optimal
c6808797-ae8d-4db9-b710-16e214b82df4,AWS,1,1,8,54.33,129,8.12,759,underutilized
ebba461f-7b50-4ded-aa68-768f90cc666c,AWS,4,2,8,67.25,105,16.2,682,optimal
d3ae3872-e792-410a-91bc-c21596361004,GCP,2,1,8,65.36,72,10.13,964,optimal
05604839-bcd4-460d-9df1-ea61e8cb4a16,AWS,32,16,16,83.83,98,101.07,1230,overutilized
72e562a2-4ce3-4451-a603-6d06194e32d7,AWS,4,1,8,51.21,98,14.23,981,underutilized
2af80c4d-7fd9-4615-85c3-652b7d7361cc,GCP,32,16,16,67.45,143,101.71,953,overutilized
1f6f77a7-a5dd-4994-858d-13884ae6ec25,On-prem,64,16,32,86.8,182,132.62,1584,overutilized
99e89581-f02a-4a10-8f1d-e5845234d85a,AWS,2,1,8,78.38,139,10.16,684,optimal
cf3c2e0c-9189-4a1a-9a97-85475fd45802,On-prem,64,16,32,58.72,72,133.55,1288,underutilized
edf96d2e-21ff-48bb-a20f-1a8b3d83d56f,GCP,2,1,8,45.13,66,10.14,659,underutilized
1a61a616-573c-4f5a-a066-6e8590f2dcad,AWS,64,16,32,46.04,47,165.86,1624,underutilized
524da6d7-446a-406e-b801-73d4dcf95d0a,GCP,4,1,8,74.24,111,14.25,740,optimal
3824583d-e906-488b-9744-1d8edf8fafe2,On-prem,2,1,8,73.63,276,8.08,656,optimal
289644de-c90c-4a0c-9b87-482d64281241,AWS,16,4,16,97.77,62,44.76,897,overutilized
66fec7b8-ddbe-488d-8ae0-80a59c506a40,AWS,2,1,8,55.1,91,10.1,793,underutilized
c4b93514-2f33-4ee8-9434-d9263e54357c,AWS,64,16,32,76.14,136,166.51,1613,optimal
1451e46c-d261-47bb-913d-5a4314a068e8,GCP,2,1,8,41.64,104,10.17,826,underutilized
538626b7-52f3-4054-8640-878dc6d5e2cc,AWS,64,16,32,88.77,71,165.91,1714,overutilized
0fc8f83d-9915-4cd7-b26e-f39b6cc27e88,AWS,64,16,32,55.73,103,167.07,1314,underutilized
95d39a6a-3915-4958-8549-83ac68586201,GCP,32,16,16,48.97,74,101.55,1062,underutilized
3c2786c0-93d3-4fe2-822d-4d3d9598bfdf,AWS,4,1,8,46.03,87,14.15,722,underutilized
2a5b6717-cb31-4155-a0d9-a399e8871a17,GCP,2,1,8,55.8,150,10.18,660,overutilized
8dad4d7b-5125-4a0f-bdbb-ee414da6f5f7,AWS,4,1,8,88.95,99,14.2,766,overutilized
56baf14d-dbc9-44ff-98a2-c979530d4d8e,AWS,2,1,8,44.32,102,10.13,972,underutilized
f3f72f85-3512-4030-bc7e-61ff3c327bed,AWS,64,16,32,40.03,119,165.99,1606,underutilized
a5070856-89c9-4c9f-a3c4-98edd3ee53b8,AWS,4,1,8,44.67,91,14.19,908,underutilized
f188659b-47e3-436f-8fd8-21d735a5b14f,AWS,64,16,32,47.4,132,166.07,1372,underutilized
aaf79218-b962-4736-9117-e448d9e64cef,On-prem,1,1,8,69.15,240,6.47,796,optimal
92105976-d7bc-4e6c-958a-6cb76a447c38,AWS,64,16,32,63.31,108,166.52,1544,optimal
31601783-0aee-4dec-af4c-7ca0a20f8e13,GCP,4,2,8,42.63,91,16.28,847,underutilized
e40d2245-f775-4bf7-9506-468224fb01de,AWS,2,1,8,71.42,150,10.15,853,overutilized
171cd4ed-327d-47e4-81d4-3d79dd155824,GCP,16,4,16,92.68,107,44.59,919,overutilized
035bc8fc-90a0-43d6-af86-6a69cf0b5fdf,AWS,16,4,16,91.54,72,44.79,1131,overutilized
b226e067-0858-49a8-95bf-55df368ca09e,AWS,64,16,32,71.72,107,166.09,1400,optimal
85f18e05-a83b-4f56-8b7a-303c17f08c92,AWS,2,1,8,95.46,125,10.17,864,overutilized
28feddc0-1665-45a1-8cac-3750826a5bf1,AWS,1,1,8,82.78,150,8.13,728,overutilized
6bf537fa-af64-48e3-a7f8-02a4c6243c67,AWS,8,1,8,79.05,43,22.39,861,optimal
b5cf7838-0f2d-4aa4-9634-71eb35a5d2fd,AWS,4,2,8,49.29,57,16.32,962,underutilized
9957a81d-f6d5-438d-9f2b-4b8a5d924a68,GCP,2,1,8,61.01,53,10.18,831,optimal
